imagenet_img_id,label
n02107142_20935,Dog
n02107142_20995,Dog
n02107142_20997,Dog
n02107142_20997,Person
n02107142_21,Dog
n02107142_210,Dog
n02107142_21012,Dog
n02107142_21016,Dog
n02107142_21042,Dog
n02107142_2106,Dog
n02107142_21066,Dog
n02107142_21069,Dog
n02107142_21086,Dog
n02107142_21086,Person
n02107142_21231,Dog
n02107142_21231,Person
n02107142_2125,Dog
n02107142_2125,Chair
n02107142_21280,Dog
n02107142_2130,Dog
n02107142_21347,Dog
n02107142_21349,Dog
n02107142_21349,Sofa
n02107142_21424,Dog
n02107142_21428,Dog
n02107142_21462,Dog
n02107142_21462,Person
n02107142_21511,Dog
n02107142_21511,Person
n02107142_21524,Dog
n02107142_2153,Dog
n02107142_21575,Dog
n02107142_21580,Dog
n02107142_21753,Dog
n02107142_21772,Dog
n02107142_21822,Dog
n02107142_21844,Person
n02107142_21844,Dog
n02107142_21929,Dog
n02107142_21957,Dog
n02107142_22036,Dog
n02107142_22092,Dog
n02107142_22126,Dog
n02107142_2213,Dog
n02107142_22255,Person
n02107142_22255,Dog
n02107142_22478,Chair
n02107142_22478,"Potted plant"
n02107142_22478,Dog
n02107142_22516,Dog
n02107142_2255,Dog
n02107142_2255,Chair
n02107142_22578,Dog
n02107142_22584,Dog
n02107142_22584,Car
n02107142_2267,Person
n02107142_22771,Dog
n02107142_22842,Dog
n02107142_22872,Horse
n02107142_22915,Person
n02107142_22983,Dog
n02107142_2302,Dog
n02107142_2302,Sofa
n02107142_2314,Dog
n02107142_23218,Dog
n02107142_23252,Dog
n02107142_23331,Dog
n02107142_23406,Dog
n02107142_23407,Dog
n02107142_2355,Dog
n02107142_23708,Dog
n02107142_2375,Dog
n02107142_2375,"Potted plant"
n02107142_23996,Dog
n02107142_23996,Person
n02107142_24014,Dog
n02107142_24014,Person
n02107142_2418,Dog
n02107142_24318,Dog
n02107142_24318,Person
n02107142_24323,Dog
n02107142_24341,Dog
n02107142_24360,Dog
n02107142_24380,Dog
n02107142_24565,Dog
n02107142_24759,Dog
n02107142_24760,Dog
n02107142_24795,Dog
n02107142_248,Dog
n02107142_248,Person
n02107142_24800,Dog
n02107142_25053,Person
n02107142_25053,Dog
n02107142_25178,Dog
n02107142_25193,Dog
n02107142_2525,Dog
n02107142_25255,Dog
n02107142_25271,Person
n02107142_25271,Dog
n02107142_25271,Car
n02107142_25296,Dog
n02107142_25389,Dog
n02107142_25395,Dog
n02107142_25481,Dog
n02107142_2553,Dog
n02107142_2553,Chair
n02107142_25587,Dog
n02107142_25672,Dog
n02107142_2572,Dog
n02107142_25726,Dog
n02107142_25766,Dog
n02107142_25926,Dog
n02107142_2595,Dog
n02107142_25972,Dog
n02107142_26014,Person
n02107142_26014,Dog
n02107142_26014,Horse
n02107142_2610,Dog
n02107142_26165,Dog
n02107142_26176,Dog
n02107142_26332,Person
n02107142_2638,Dog
n02107142_2654,Dog
n02107142_266,Dog
n02107142_26715,Dog
n02107142_26728,Dog
n02107142_26728,Person
n02107142_26799,Dog
n02107142_26799,Horse
n02107142_26892,Dog
n02107142_26896,Dog
n02107142_26975,Dog
n02107142_2712,Dog
n02107142_27162,Dog
n02107142_27171,Dog
n02107142_27256,Person
n02107142_2730,Dog
n02107142_2730,Chair
n02107142_2730,"Potted plant"
n02107142_27317,Dog
n02107142_27420,Dog
n02107142_27441,Dog
n02107142_27607,Dog
n02107142_27607,Car
n02107142_2769,Dog
n02107142_2779,Dog
n02107142_2779,Chair
n02107142_278,Dog
n02107142_27916,Dog
n02107142_27935,Dog
n02107142_27939,Dog
n02107142_2802,Dog
n02107142_28082,Dog
n02107142_28086,Dog
n02107142_28116,Dog
n02107142_28116,Sheep
n02107142_28127,Dog
n02107142_28144,Dog
n02107142_28144,"Potted plant"
n02107142_28362,Dog
n02107142_28362,Person
n02107142_28505,Dog
n02107142_28586,Dog
n02107142_28638,Horse
n02107142_28685,Dog
n02107142_28685,Person
n02107142_28703,Dog
n02107142_28795,Dog
n02107142_28798,Dog
n02107142_28858,Dog
n02107142_28963,Dog
n02107142_29206,Dog
n02107142_2924,Dog
n02107142_29263,Dog
n02107142_2934,Dog
n02107142_29419,Dog
n02107142_29485,Dog
n02107142_29516,Dog
n02107142_29644,Dog
n02107142_29675,Dog
n02107142_29679,Dog
n02107142_2972,Dog
n02107142_29782,Dog
n02107142_29922,Dog
n02107142_29978,Dog
n02107142_29978,Person
n02107142_30,Dog
n02107142_30046,Dog
n02107142_30046,Chair
n02107142_30070,Dog
n02107142_30098,Dog
n02107142_30261,Dog
n02107142_30261,Person
n02107142_3033,Dog
n02107142_30455,Dog
n02107142_30494,Dog
n02107142_3050,Dog
n02107142_30542,Dog
n02107142_3073,Dog
n02107142_3077,Dog
n02107142_30810,Dog
n02107142_30866,Dog
n02107142_3094,Dog
n02107142_3100,Dog
n02107142_31008,Dog
n02107142_31008,Person
n02107142_311,Dog
n02107142_3113,Dog
n02107142_31237,Dog
n02107142_3131,Dog
n02107142_31317,Dog
n02107142_3132,Dog
n02107142_3132,Person
n02107142_31402,Dog
n02107142_31518,Dog
n02107142_31558,Dog
n02107142_31558,Person
n02107142_31661,Dog
n02107142_317,Person
n02107142_317,Dog
n02107142_317,"Potted plant"
n02107142_317,Horse
n02107142_31705,Dog
n02107142_3171,Dog
n02107142_31713,Dog
n02107142_3177,Dog
n02107142_31771,Dog
n02107142_319,Dog
n02107142_31900,Dog
n02107142_31979,Dog
n02107142_32044,Dog
n02107142_32100,Dog
n02107142_32114,Dog
n02107142_32130,Dog
n02107142_3227,Dog
n02107142_32286,Dog
n02107142_3236,Dog
n02107142_32400,Dog
n02107142_326,Dog
n02107142_32652,Dog
n02107142_32654,Dog
n02107142_32654,Person
n02107142_3266,Person
n02107142_32759,Dog
n02107142_32828,Dog
n02107142_32921,Dog
n02107142_32972,Dog
n02107142_33044,Dog
n02107142_33124,Dog
n02107142_33218,Dog
n02107142_3325,Dog
n02107142_3327,Dog
n02107142_33272,Dog
n02107142_3345,Dog
n02107142_33490,Dog
n02107142_33556,Dog
n02107142_33563,Person
n02107142_33563,Dog
n02107142_33582,Dog
n02107142_33653,Dog
n02107142_33687,Person
n02107142_33890,Dog
n02107142_33890,Person
n02107142_3398,Dog
n02107142_3399,Dog
n02107142_34,Dog
n02107142_3411,Dog
n02107142_3412,Dog
n02107142_3413,Dog
n02107142_3422,Dog
n02107142_34252,Dog
n02107142_3428,Dog
n02107142_3431,Dog
n02107142_3444,Dog
n02107142_3444,Person
n02107142_34478,Dog
n02107142_34479,Dog
n02107142_34522,Dog
n02107142_3459,Dog
n02107142_3464,Dog
n02107142_34779,Person
n02107142_34779,Dog
n02107142_34802,Dog
n02107142_3488,Dog
n02107142_3499,Dog
n02107142_3505,Dog
n02107142_3505,Chair
n02107142_3513,Dog
n02107142_35140,Dog
n02107142_35193,Dog
n02107142_35536,Dog
n02107142_35536,Cat
n02107142_3556,Dog
n02107142_3556,Person
n02107142_35575,Dog
n02107142_3562,Dog
n02107142_3562,Sofa
n02107142_3564,Dog
n02107142_3571,Dog
n02107142_35711,Dog
n02107142_3575,Dog
n02107142_3598,Dog
n02107142_36073,Dog
n02107142_36079,Dog
n02107142_36082,Dog
n02107142_3614,Person
n02107142_3614,Dog
n02107142_3621,Dog
n02107142_363,Dog
n02107142_3654,Dog
n02107142_36616,Dog
n02107142_36802,Dog
n02107142_3689,Dog
n02107142_36967,Dog
n02107142_37035,Dog
n02107142_37080,Dog
n02107142_3709,Dog
n02107142_37133,Dog
n02107142_37133,Person
n02107142_37133,Chair
n02107142_37193,Dog
n02107142_3720,Dog
n02107142_37250,Dog
n02107142_37341,Dog
n02107142_3741,Dog
n02107142_37562,Dog
n02107142_3757,Dog
n02107142_3757,Person
n02107142_3761,Dog
n02107142_3767,Dog
n02107142_3769,Dog
n02107142_3769,Person
n02107142_37807,Dog
n02107142_37819,Dog
n02107142_3783,Dog
n02107142_3788,Dog
n02107142_37893,Dog
n02107142_37938,Dog
n02107142_3801,Dog
n02107142_3801,Chair
n02107142_3801,Person
n02107142_38038,Dog
n02107142_38038,Person
n02107142_3807,Person
n02107142_3807,Dog
n02107142_3817,Dog
n02107142_38229,Dog
n02107142_38297,Dog
n02107142_383,Dog
n02107142_38323,Dog
n02107142_3840,Dog
n02107142_38463,Dog
n02107142_385,Dog
n02107142_38587,Dog
n02107142_38621,Dog
n02107142_38689,Dog
n02107142_3875,Dog
n02107142_3881,Person
n02107142_3881,Horse
n02107142_39099,Dog
n02107142_39291,Sofa
n02107142_39291,Dog
n02107142_3984,Dog
n02107142_39930,Dog
n02107142_39937,Dog
n02107142_39958,Dog
n02107142_39958,Chair
n02107142_40055,Dog
n02107142_40075,Dog
n02107142_40075,Sofa
n02107142_40095,Dog
n02107142_4012,TV/Monitor
n02107142_4012,Person
n02107142_4012,Dog
n02107142_4013,Dog
n02107142_40159,Dog
n02107142_4017,Dog
n02107142_40177,Dog
n02107142_40208,Dog
n02107142_40248,Dog
n02107142_4030,Dog
n02107142_4033,Dog
n02107142_40373,Dog
n02107142_40373,Person
n02107142_40494,Dog
n02107142_407,Dog
n02107142_40841,Dog
n02107142_4089,Dog
n02107142_41010,Dog
n02107142_41033,Dog
n02107142_41186,Dog
n02107142_41200,Dog
n02107142_41255,Dog
n02107142_413,Dog
n02107142_4130,Dog
n02107142_4133,Dog
n02107142_41362,Dog
n02107142_4148,Dog
n02107142_4151,Dog
n02107142_4157,Dog
n02107142_4157,Person
n02107142_4158,Dog
n02107142_41696,Dog
n02107142_41714,Dog
n02107142_41738,Dog
n02107142_41998,Dog
n02107142_42162,Dog
n02107142_42334,Dog
n02107142_4235,Dog
n02107142_4255,Dog
n02107142_426,Dog
n02107142_426,Sofa
n02107142_4270,Dog
n02107142_42714,Dog
n02107142_42755,Dog
n02107142_42950,Dog
n02107142_43126,Dog
n02107142_43131,Dog
n02107142_4314,Dog
n02107142_43296,Dog
n02107142_43372,Dog
n02107142_4345,Dog
n02107142_43459,Dog
n02107142_4351,Dog
n02107142_43551,Dog
n02107142_43551,"Potted plant"
n02107142_43615,Dog
n02107142_43615,Person
n02107142_43626,Dog
n02107142_43730,Dog
n02107142_43730,Car
n02107142_43976,Dog
n02107142_4405,Dog
n02107142_44093,Dog
n02107142_441,Dog
n02107142_44168,Dog
n02107142_4418,Dog
n02107142_4431,Dog
n02107142_44333,Sofa
n02107142_44333,Dog
n02107142_4461,Dog
n02107142_44612,Dog
n02107142_4462,Dog
n02107142_4478,Dog
n02107142_44908,Dog
n02107142_44953,Dog
n02107142_4509,Dog
n02107142_45099,Dog
n02107142_45099,Sofa
n02107142_45125,Dog
n02107142_4513,Dog
n02107142_45175,Dog
n02107142_45249,Dog
n02107142_4532,Dog
n02107142_4547,Dog
n02107142_45488,Dog
n02107142_45525,Dog
n02107142_45563,Dog
n02107142_4567,Dog
n02107142_45688,Dog
n02107142_4572,Dog
n02107142_4572,Person
n02107142_45723,Dog
n02107142_45723,Person
n02107142_45734,Dog
n02107142_45735,Horse
n02107142_45897,Dog
n02107142_45909,Dog
n02107142_45960,Dog
n02107142_46045,Dog
n02107142_46068,Dog
n02107142_46267,Dog
n02107142_46285,Dog
n02107142_463,Dog
n02107142_46307,Person
n02107142_46307,Dog
n02107142_4632,Dog
n02107142_46334,Dog
n02107142_46442,Dog
n02107142_46442,Person
n02107142_46464,Car
n02107142_46464,Dog
n02107142_4653,Dog
n02107142_4653,"Potted plant"
n02107142_46601,Dog
n02107142_46605,Dog
n02107142_4663,Dog
n02107142_46678,Dog
n02107142_46708,Dog
n02107142_46712,Dog
n02107142_46732,Dog
n02107142_4674,Dog
n02107142_46819,Dog
n02107142_46893,Dog
n02107142_46943,Dog
n02107142_47014,Dog
n02107142_47078,Dog
n02107142_47177,Dog
n02107142_47214,Dog
n02107142_47245,Dog
n02107142_4725,Dog
n02107142_47273,Dog
n02107142_47296,Dog
n02107142_473,Dog
n02107142_473,Cat
n02107142_47357,Dog
n02107142_47391,Dog
n02107142_47476,Dog
n02107142_47476,Chair
n02107142_47503,Dog
n02107142_4756,Dog
n02107142_4763,Horse
n02107142_47646,Dog
n02107142_47646,Sofa
n02107142_47697,Dog
n02107142_47697,Person
n02107142_47772,Dog
n02107142_47772,Car
n02107142_47772,Person
n02107142_47890,Dog
n02107142_47890,Person
n02107142_4790,Dog
n02107142_47956,Dog
n02107142_47973,Dog
n02107142_4808,Person
n02107142_4808,Dog
n02107142_48132,Boat
n02107142_48132,Dog
n02107142_48307,Dog
n02107142_48373,Dog
n02107142_48374,Dog
n02107142_48402,Dog
n02107142_48402,Person
n02107142_48459,Dog
n02107142_48459,Person
n02107142_48459,Car
n02107142_48469,Dog
n02107142_4847,Person
n02107142_4847,Dog
n02107142_485,Dog
n02107142_48553,Dog
n02107142_48586,Dog
n02107142_4860,Dog
n02107142_48635,Dog
n02107142_48640,Dog
n02107142_4872,Dog
n02107142_4872,Chair
n02107142_48750,Dog
n02107142_48769,Dog
n02107142_48873,Dog
n02107142_490,Dog
n02107142_490,Sofa
n02107142_49005,Dog
n02107142_49052,Dog
n02107142_49141,Dog
n02107142_49196,Dog
n02107142_49242,Dog
n02107142_49253,Dog
n02107142_493,Dog
n02107142_49321,Dog
n02107142_49321,Chair
n02107142_49397,Dog
n02107142_49405,Dog
n02107142_49414,Dog
n02107142_4944,Dog
n02107142_49475,Dog
n02107142_4950,Dog
n02107142_49605,Dog
n02107142_49663,Dog
n02107142_4972,Dog
n02107142_4973,Dog
n02107142_49911,Dog
n02107142_4995,Dog
n02107142_50,Dog
n02107142_5000,Dog
n02107142_501,Dog
n02107142_50136,Dog
n02107142_50344,Dog
n02107142_50418,Dog
n02107142_50468,Dog
n02107142_50494,Dog
n02107142_5054,Person
n02107142_50585,Dog
n02107142_50692,Dog
n02107142_50733,Dog
n02107142_50899,Dog
n02107142_50899,Person
n02107142_50961,Dog
n02107142_50968,Dog
n02107142_50968,Person
n02107142_50980,Dog
n02107142_50989,Dog
n02107142_5102,Person
n02107142_51022,Dog
n02107142_51042,Dog
n02107142_511,Dog
n02107142_51191,Dog
n02107142_51196,Dog
n02107142_5123,Person
n02107142_5123,Dog
n02107142_51246,Dog
n02107142_51246,Person
n02107142_51292,Dog
n02107142_51292,Person
n02107142_51361,Dog
n02107142_51374,Dog
n02107142_5144,Dog
n02107142_51454,Dog
n02107142_51457,Dog
n02107142_51495,Dog
n02107142_51495,Car
n02107142_5166,Dog
n02107142_51722,Dog
n02107142_5181,Dog
n02107142_51830,Dog
n02107142_51946,Dog
n02107142_5196,Sofa
n02107142_5196,Dog
n02107142_52017,Dog
n02107142_5203,Dog
n02107142_5203,Sofa
n02107142_52136,Dog
n02107142_52184,Dog
n02107142_52206,Dog
n02107142_52285,Dog
n02107142_52349,Person
n02107142_52349,Dog
n02107142_52376,Dog
n02107142_52377,Dog
n02107142_52435,Dog
n02107142_52495,Dog
n02107142_52513,Dog
n02107142_52608,Dog
n02107142_52749,Dog
n02107142_52809,Dog
n02107142_5284,Dog
n02107142_52852,Dog
n02107142_5296,Dog
n02107142_53072,Dog
n02107142_53100,Dog
n02107142_53108,Dog
n02107142_53128,Dog
n02107142_53132,Dog
n02107142_5321,Dog
n02107142_5325,Dog
n02107142_53283,Dog
n02107142_5338,Dog
n02107142_534,Dog
n02107142_5341,Dog
n02107142_5345,Dog
n02107142_53575,Dog
n02107142_53713,Dog
n02107142_53713,Person
n02107142_5381,Dog
n02107142_53896,Dog
n02107142_5395,Dog
n02107142_5401,Dog
n02107142_54044,Dog
n02107142_54346,Dog
n02107142_54346,Person
n02107142_54348,Dog
n02107142_54390,Dog
n02107142_54587,Dog
n02107142_5474,Dog
n02107142_54796,Dog
n02107142_54878,Person
n02107142_54878,Dog
n02107142_54959,Dog
n02107142_54982,Dog
n02107142_55014,Dog
n02107142_55109,Person
n02107142_55109,Dog
n02107142_55162,Dog
n02107142_5517,Dog
n02107142_55387,Dog
n02107142_5547,Dog
n02107142_55594,Dog
n02107142_55617,Dog
n02107142_5570,Dog
n02107142_55738,Dog
n02107142_55738,Person
n02107142_55738,Car
n02107142_55799,Dog
n02107142_5581,Dog
n02107142_55844,Dog
n02107142_55850,Dog
n02107142_56011,Dog
n02107142_56145,Dog
n02107142_56184,Dog
n02107142_56196,Dog
n02107142_56284,Dog
n02107142_56355,Dog
n02107142_5638,Dog
n02107142_56479,Dog
n02107142_5663,Dog
n02107142_56651,Dog
n02107142_56695,Dog
n02107142_56775,Dog
n02107142_56853,Dog
n02107142_56903,Dog
n02107142_57039,Dog
n02107142_57158,Dog
n02107142_57215,Dog
n02107142_57225,Dog
n02107142_57247,Dog
n02107142_57291,Dog
n02107142_57303,Dog
n02107142_57350,Dog
n02107142_57378,Dog
n02107142_57455,Dog
n02107142_57459,Dog
n02107142_57459,Person
n02107142_57469,Dog
n02107142_57520,Dog
n02107142_57588,Dog
n02107142_57603,Dog
n02107142_5766,Dog
n02107142_5766,Sofa
n02107142_57739,Dog
n02107142_57803,Dog
n02107142_5783,Dog
n02107142_57903,Horse
n02107142_57903,Person
n02107142_57964,Dog
n02107142_58008,Dog
n02107142_58021,Dog
n02107142_58153,Dog
n02107142_58342,Dog
n02107142_58384,Dog
n02107142_58409,Dog
n02107142_58476,Dog
n02107142_58561,Dog
n02107142_58561,Person
n02107142_58706,Dog
n02107142_58751,Dog
n02107142_58763,Dog
n02107142_58788,Dog
n02107142_58939,Dog
n02107142_58966,Dog
n02107142_59045,Dog
n02107142_59086,Dog
n02107142_59138,Dog
n02107142_59190,Dog
n02107142_59202,Dog
n02107142_5932,Dog
n02107142_59373,Dog
n02107142_59381,Dog
n02107142_59412,Dog
n02107142_59457,Dog
n02107142_5948,Dog
n02107142_59553,Dog
n02107142_59553,Person
n02107142_59569,Dog
n02107142_59569,Cow
n02107142_59690,Dog
n02107142_59776,Dog
n02107142_5981,Dog
n02107142_59837,Dog
n02107142_59862,Dog
n02107142_6006,Dog
n02107142_60159,Dog
n02107142_60172,Dog
n02107142_60293,Dog
n02107142_60430,Dog
n02107142_60448,Dog
n02107142_60489,Cow
n02107142_6054,Dog
n02107142_6059,Person
n02107142_6059,Dog
n02107142_60639,Dog
n02107142_60665,Dog
n02107142_60665,Person
n02107142_607,Dog
n02107142_60719,Dog
n02107142_61000,Dog
n02107142_61109,Dog
n02107142_61176,Person
n02107142_61176,Dog
n02107142_61191,Dog
n02107142_61281,Dog
n02107142_61281,Person
n02107142_61485,Dog
n02107142_61522,Dog
n02107142_61616,Dog
n02107142_61722,Dog
n02107142_61821,Dog
n02107142_61928,Dog
n02107142_61931,Dog
n02107142_62069,Dog
n02107142_6280,Dog
n02107142_631,Dog
n02107142_6374,Dog
n02107142_6383,Dog
n02107142_6395,Dog
n02107142_641,Dog
n02107142_6439,Dog
n02107142_6471,Dog
n02107142_6515,Dog
n02107142_6549,Dog
n02107142_6555,Dog
n02107142_6655,Dog
n02107142_6740,Dog
n02107142_6807,Dog
n02107142_6816,Dog
n02107142_6846,Dog
n02107142_6859,Dog
n02107142_6872,Dog
n02107142_6882,Dog
n02107142_6932,Dog
n02107142_699,Car
n02107142_699,Horse
n02107142_703,Dog
n02107142_703,Boat
n02107142_7067,Dog
n02107142_708,Dog
n02107142_7102,Dog
n02107142_713,Dog
n02107142_7130,Dog
n02107142_7143,Dog
n02107142_7154,Dog
n02107142_7205,Dog
n02107142_7206,Dog
n02107142_7214,Dog
n02107142_7229,Dog
n02107142_7237,Dog
n02107142_7238,Dog
n02107142_7259,Dog
n02107142_7300,Dog
n02107142_7311,Dog
n02107142_739,Dog
n02107142_7402,Dog
n02107142_7446,Dog
n02107142_7459,Dog
n02107142_7569,Dog
n02107142_7575,Dog
n02107142_7622,Dog
n02107142_7622,Person
n02107142_7626,Dog
n02107142_7626,Sofa
n02107142_7647,Dog
n02107142_770,Person
n02107142_7703,Dog
n02107142_7710,Dog
n02107142_7731,Dog
n02107142_7759,Person
n02107142_7759,Dog
n02107142_777,Dog
n02107142_779,Dog
n02107142_7796,Dog
n02107142_7807,Dog
n02107142_7841,Person
n02107142_7841,Dog
n02107142_7853,Dog
n02107142_788,Dog
n02107142_7882,Dog
n02107142_790,Dog
n02107142_7949,Dog
n02107142_799,Dog
n02107142_7998,Dog
n02107142_8050,Dog
n02107142_814,Dog
n02107142_8178,Car
n02107142_8178,Horse
n02107142_8189,Dog
n02107142_824,Dog
n02107142_8249,Dog
n02107142_8249,Person
n02107142_8292,Dog
n02107142_8315,Dog
n02107142_8329,Dog
n02107142_8331,Dog
n02107142_8336,Dog
n02107142_8347,Dog
n02107142_835,Dog
n02107142_838,Dog
n02107142_8399,Dog
n02107142_8423,Dog
n02107142_8437,Dog
n02107142_8456,Dog
n02107142_8515,Dog
n02107142_852,Dog
n02107142_8568,Dog
n02107142_8595,Dog
n02107142_8604,Dog
n02107142_8675,Dog
n02107142_8687,Dog
n02107142_8709,Dog
n02107142_8709,Sofa
n02107142_8717,Person
n02107142_8717,Dog
n02107142_8834,Dog
n02107142_8910,Dog
n02107142_9079,Dog
n02107142_9090,Dog
n02107142_912,Dog
n02107142_916,Dog
n02107142_9190,Dog
n02107142_9236,Dog
n02107142_9260,Dog
n02107142_9264,Dog
n02107142_9282,Dog
n02107142_93,Bird
n02107142_9318,Person
n02107142_9318,Dog
n02107142_9355,Dog
n02107142_9360,Dog
n02107142_9362,Person
n02107142_9379,Dog
n02107142_9404,Person
n02107142_952,Dog
n02107142_955,Dog
n02107142_955,Person
n02107142_9569,Dog
n02107142_9572,Dog
n02107142_9597,Person
n02107142_9597,Dog
n02107142_9613,Dog
n02107142_9613,Person
n02107142_9621,Horse
n02107142_9625,Dog
n02107142_9646,Dog
n02107142_966,Person
n02107142_966,Dog
n02107142_971,Dog
n02107142_9772,Dog
n02107142_9778,Dog
n02107142_9803,Dog
n02107142_9803,Person
n02107142_9839,Horse
n02107142_9842,Dog
n02107142_9884,Dog
n02107142_9990,Dog
n02107142_9990,Horse
n02096585_10029,Dog
n02096585_1014,Dog
n02096585_10141,Dog
n02096585_10156,Dog
n02096585_1033,Dog
n02096585_1035,Dog
n02096585_10380,Dog
n02096585_10452,Dog
n02096585_10521,Dog
n02096585_10596,Dog
n02096585_10604,Dog
n02096585_10633,Dog
n02096585_1064,Dog
n02096585_10660,Dog
n02096585_1069,Dog
n02096585_10733,Dog
n02096585_10734,Dog
n02096585_10768,Dog
n02096585_10771,Dog
n02096585_10771,Person
n02096585_10823,Dog
n02096585_10846,Dog
n02096585_10994,Dog
n02096585_11053,Dog
n02096585_11117,Person
n02096585_11180,Dog
n02096585_11256,Dog
n02096585_11259,Sofa
n02096585_11259,Person
n02096585_11259,Dog
n02096585_11417,Dog
n02096585_11427,Dog
n02096585_1143,Dog
n02096585_11476,Dog
n02096585_11614,Dog
n02096585_1172,Dog
n02096585_11731,Dog
n02096585_11767,Person
n02096585_11767,Dog
n02096585_11776,Dog
n02096585_1179,Dog
n02096585_11808,Dog
n02096585_11817,Dog
n02096585_11836,Person
n02096585_11836,Dog
n02096585_1186,Dog
n02096585_12027,Dog
n02096585_12027,Chair
n02096585_12027,Person
n02096585_1207,Dog
n02096585_12168,Dog
n02096585_1218,Dog
n02096585_12249,Dog
n02096585_12258,Dog
n02096585_12258,Sofa
n02096585_12273,Dog
n02096585_1232,Dog
n02096585_12352,Dog
n02096585_12352,Sofa
n02096585_12362,Dog
n02096585_12372,Dog
n02096585_12374,Dog
n02096585_12397,Dog
n02096585_12401,Dog
n02096585_12464,Dog
n02096585_12477,Dog
n02096585_12485,Dog
n02096585_12485,Person
n02096585_1253,Dog
n02096585_1255,Dog
n02096585_1260,Dog
n02096585_12716,Dog
n02096585_12775,Dog
n02096585_12776,Dog
n02096585_1281,Dog
n02096585_12813,TV/Monitor
n02096585_12813,Person
n02096585_12813,Dog
n02096585_1282,Dog
n02096585_1282,Person
n02096585_12825,Dog
n02096585_12844,Dog
n02096585_1285,Person
n02096585_1285,Dog
n02096585_12880,Dog
n02096585_12899,Dog
n02096585_1295,Dog
n02096585_1303,Dog
n02096585_1307,Dog
n02096585_1307,Person
n02096585_1311,Dog
n02096585_1313,Dog
n02096585_1337,Dog
n02096585_1346,Dog
n02096585_1347,Dog
n02096585_1348,Chair
n02096585_1348,Dog
n02096585_1396,Cat
n02096585_1396,Sofa
n02096585_1400,Dog
n02096585_1402,Dog
n02096585_1402,Person
n02096585_1403,Dog
n02096585_1423,Cow
n02096585_1424,Dog
n02096585_1432,Dog
n02096585_1439,Dog
n02096585_1449,Dog
n02096585_145,Dog
n02096585_1450,Dog
n02096585_1469,Dog
n02096585_1475,Dog
n02096585_1485,Dog
n02096585_1485,Chair
n02096585_1500,Dog
n02096585_1502,Dog
n02096585_1507,Dog
n02096585_1511,Dog
n02096585_1516,Dog
n02096585_1516,Person
n02096585_1525,Dog
n02096585_1559,Dog
n02096585_1562,Dog
n02096585_1568,Dog
n02096585_1571,Dog
n02096585_1572,Dog
n02096585_1580,Cat
n02096585_1583,Dog
n02096585_1586,Dog
n02096585_1624,Dog
n02096585_1640,Dog
n02096585_1645,Dog
n02096585_1663,Dog
n02096585_1668,Dog
n02096585_1679,Dog
n02096585_1679,Person
n02096585_169,Dog
n02096585_1692,Dog
n02096585_170,Dog
n02096585_1707,Dog
n02096585_1722,Person
n02096585_1722,Dog
n02096585_1737,Dog
n02096585_1753,Dog
n02096585_1756,Dog
n02096585_1759,Cat
n02096585_1760,Dog
